file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./dotenv-java/63b/MANTIS-tests-05/dotenv-java/DotenvBuilder/test_output/load/test_1.json,o4-mini,stop,1706,3544,5250
./dotenv-java/63b/MANTIS-tests-05/dotenv-java/DotenvBuilder/test_output/load/test_0.json,o4-mini,stop,2559,4799,7358
./dotenv-java/63b/MANTIS-tests-05/dotenv-java/DotenvBuilder/test_output/load/guide_1.json,gpt-4o-mini,stop,415,3469,3884
./dotenv-java/63b/MANTIS-tests-05/dotenv-java/DotenvBuilder/test_output/load/fix_2_1.json,gpt-4o-mini,stop,1312,2857,4169
./dotenv-java/63b/MANTIS-tests-05/dotenv-java/DotenvBuilder/test_output/load/fix_1_0.json,gpt-4o-mini,stop,2332,3759,6091
./dotenv-java/63b/MANTIS-tests-05/dotenv-java/DotenvBuilder/test_output/load/fix_1_1.json,gpt-4o-mini,stop,1312,2885,4197
./dotenv-java/63b/MANTIS-tests-05/dotenv-java/DotenvBuilder/test_output/load/fix_2_0.json,gpt-4o-mini,stop,2330,4054,6384
./dotenv-java/63b/MANTIS-tests-03/dotenv-java/DotenvBuilder/scenario_output/load/load_0.json,,,0,0,0
./dotenv-java/63b/MANTIS-tests-03/dotenv-java/DotenvBuilder/scenario_output/load/scenario_0.json,o4-mini,stop,2579,4419,6998
./dotenv-java/63b/MANTIS-tests-03/dotenv-java/DotenvBuilder/test_output/load/test_0.json,o4-mini,stop,2002,4268,6270
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/scenario_output/load/load_0.json,,,0,0,0
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/scenario_output/load/load_1.json,,,0,0,0
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/scenario_output/load/scenario_0.json,o4-mini,stop,2565,4419,6984
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/scenario_output/load/scenario_1.json,o4-mini,stop,1963,4473,6436
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/test_output/load/guide_0.json,gpt-4o-mini,stop,480,4854,5334
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/test_output/load/test_1.json,o4-mini,stop,2360,3963,6323
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/test_output/load/test_0.json,o4-mini,stop,2235,4111,6346
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/test_output/load/guide_1.json,gpt-4o-mini,stop,475,3655,4130
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/test_output/load/fix_2_1.json,gpt-4o-mini,stop,1528,3103,4631
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/test_output/load/fix_1_0.json,gpt-4o-mini,stop,1696,3679,5375
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/test_output/load/fix_1_1.json,gpt-4o-mini,stop,1522,2822,4344
./dotenv-java/63b/MANTIS-tests-06/dotenv-java/DotenvBuilder/test_output/load/fix_2_0.json,gpt-4o-mini,stop,1399,4307,5706
./dotenv-java/63b/MANTIS-tests-10/dotenv-java/DotenvBuilder/scenario_output/load/load_0.json,,,0,0,0
./dotenv-java/63b/MANTIS-tests-10/dotenv-java/DotenvBuilder/scenario_output/load/scenario_0.json,o4-mini,stop,2540,4419,6959
./dotenv-java/63b/MANTIS-tests-10/dotenv-java/DotenvBuilder/test_output/load/test_0.json,o4-mini,stop,1430,4490,5920
./dotenv-java/63b/MANTIS-tests-07/dotenv-java/DotenvBuilder/scenario_output/load/load_0.json,,,0,0,0
./dotenv-java/63b/MANTIS-tests-07/dotenv-java/DotenvBuilder/scenario_output/load/scenario_0.json,o4-mini,stop,2295,4419,6714
./dotenv-java/63b/MANTIS-tests-07/dotenv-java/DotenvBuilder/test_output/load/test_0.json,o4-mini,stop,1607,4032,5639
./dotenv-java/63b/MANTIS-tests-04/dotenv-java/DotenvBuilder/scenario_output/load/load_0.json,,,0,0,0
./dotenv-java/63b/MANTIS-tests-04/dotenv-java/DotenvBuilder/scenario_output/load/scenario_0.json,o4-mini,stop,2144,4419,6563
./dotenv-java/63b/MANTIS-tests-04/dotenv-java/DotenvBuilder/test_output/load/guide_0.json,gpt-4o-mini,stop,103,3117,3220
./dotenv-java/63b/MANTIS-tests-04/dotenv-java/DotenvBuilder/test_output/load/test_0.json,o4-mini,stop,2634,4010,6644
./dotenv-java/63b/MANTIS-tests-04/dotenv-java/DotenvBuilder/test_output/load/fix_1_0.json,gpt-4o-mini,stop,1367,2360,3727
./dotenv-java/63b/MANTIS-tests-04/dotenv-java/DotenvBuilder/test_output/load/fix_2_0.json,gpt-4o-mini,stop,1427,2193,3620
